,country,page,revision_id,article_quality,population
41439,Mozambique,Manuel de Araújo,790010206,Start,30.5
41440,Mozambique,Maria Angelina Dique Enoque,790010211,Stub,30.5
41441,Mozambique,Maria Benvinda Levy,790010214,Start,30.5
41442,Mozambique,Mariano de Araújo Matsinhe,790010217,Stub,30.5
41443,Mozambique,Munhawa Sousa Salvador,790010219,Stub,30.5
41444,Mozambique,Oldemiro Balói,790010222,Stub,30.5
41445,Mozambique,Oldemiro Julio Marques Baloi,790010224,Stub,30.5
41446,Mozambique,Raul Domingos,790010225,Stub,30.5
41447,Mozambique,Salvador Namburete,790010252,Stub,30.5
41448,Mozambique,Tomaz Salomão,790010254,Stub,30.5
41449,Mozambique,List of heads of state of Mozambique,790361575,Start,30.5
41450,Mozambique,Amade Camal,791300192,Stub,30.5
41451,Mozambique,Carlos Cardoso (journalist),793176334,Start,30.5
41452,Mozambique,Afonso Dhlakama,796173553,C,30.5
41453,Mozambique,Verónica Macamo,796753941,Stub,30.5
41454,Mozambique,Joaquim Chissano,798412007,C,30.5
41455,Mozambique,Mário da Graça Machungo,799063767,Stub,30.5
41456,Mozambique,Filipe Nyusi,803133769,C,30.5
41457,Mozambique,Armando Guebuza,803196029,C,30.5
41458,Mozambique,Francisco Songane,805516897,Start,30.5
41459,Mozambique,Samora Machel,805780186,C,30.5
41460,Mozambique,José Guedes de Carvalho e Meneses,805933662,Stub,30.5
41461,Mozambique,Aires Ali,806397404,Stub,30.5
41462,Mozambique,Graça Machel,806567273,C,30.5
41463,Mozambique,Daviz Simango,807216411,Stub,30.5
41464,Mozambique,Uria Simango,807331733,C,30.5
41465,Saudi Arabia,Template:Saudi Kings,643741011,Stub,33.4
41466,Saudi Arabia,Saad Albazei,717550202,Start,33.4
41467,Saudi Arabia,Musaad bin Mohammed Al Aiban,721234718,Stub,33.4
41468,Saudi Arabia,Khalid S. Al-Ageel,722058565,Start,33.4
41469,Saudi Arabia,Muhammad Jamil Ahmad Mulla,722247300,Start,33.4
41470,Saudi Arabia,Waleed A. Elkhereiji,725189868,Stub,33.4
41471,Saudi Arabia,Hamad bin Abdulaziz Al Suwailem,725517548,Stub,33.4
41472,Saudi Arabia,Motleb bin Abdullah Al-Nafisah,741116642,Stub,33.4
41473,Saudi Arabia,Mohammed Suroor Sabban,741127944,Stub,33.4
41474,Saudi Arabia,Abdul Aziz Bin Abdullah Al Zamil,742223785,GA,33.4
41475,Saudi Arabia,Abdulaziz al-Tuwaijri,743672478,Start,33.4
41476,Saudi Arabia,Saleh Al-Qadhi,752084613,Start,33.4
41477,Saudi Arabia,Mishaal bin Saud Al Saud,760347572,C,33.4
41478,Saudi Arabia,Badr bin Muhammad bin Abdullah bin Jalawi Al Saud,760349338,Stub,33.4
41479,Saudi Arabia,Badr bin Abdulaziz Al Saud,760434387,C,33.4
41480,Saudi Arabia,Sattam bin Abdulaziz Al Saud,760434543,C,33.4
41481,Saudi Arabia,Moudi bint Khalid Al Saud,760585269,Start,33.4
41482,Saudi Arabia,Abdullah bin Rashid,762495282,Stub,33.4
41483,Saudi Arabia,Nawwaf bin Abdulaziz Al Saud,766313895,C,33.4
41484,Saudi Arabia,Muhammad bin Abdul-Rahman,770361855,Start,33.4
41485,Saudi Arabia,Abdul-Aziz bin Muhammad,775716480,Start,33.4
41486,Saudi Arabia,Saleh bin Abdul-Aziz Al ash-Sheikh,775718691,Start,33.4
41487,Saudi Arabia,Mishari bin Saud bin Abdulaziz Al Saud,776775678,Start,33.4
41488,Saudi Arabia,Saud bin Abdul Muhsin Al Saud,778172666,C,33.4
41489,Saudi Arabia,Khalid bin Mohammed Al Angari,778787624,Start,33.4
41490,Saudi Arabia,Khaled al-Tuwaijri,780820099,Start,33.4
41491,Saudi Arabia,Faisal bin Fahd,781495506,C,33.4
41492,Saudi Arabia,Nawaf bin Faisal,781496637,C,33.4
41493,Saudi Arabia,Muhammad bin Abdul Karim Issa,782856215,Start,33.4
41494,Saudi Arabia,Mansour bin Abdulaziz Al Saud,783269968,C,33.4
41495,Saudi Arabia,Mishaal bin Abdullah Al Saud,785374858,C,33.4
41496,Saudi Arabia,Sara bint Faisal Al Saud,786153311,Start,33.4
41497,Saudi Arabia,Fahad bin Saud bin Abdulaziz Al Saud,786757831,Start,33.4
41498,Saudi Arabia,Abdul Elah bin Abdulaziz Al Saud,787395834,Start,33.4
41499,Saudi Arabia,Abdulaziz bin Mohieddin Khoja,787402799,Start,33.4
41500,Saudi Arabia,Abdullah bin Abdul Rahman Al Hussein,787406566,Start,33.4
41501,Saudi Arabia,Abdullah bin Faisal Al Saud,787406617,GA,33.4
41502,Saudi Arabia,Abdullah ibn Muhammad Al ash-Sheikh,787406824,C,33.4
41503,Saudi Arabia,Abdulrahman bin Abdullah Al Barrak,787407918,Start,33.4
41504,Saudi Arabia,Hamid Bin Ahmad Al-Rifaie,787775750,C,33.4
41505,Saudi Arabia,Thoraya Obaid,788037971,Start,33.4
41506,Saudi Arabia,Bandar Al Hajjar,788310099,Start,33.4
41507,Saudi Arabia,Abdul Muhsin bin Abdulaziz Al Saud,789899993,C,33.4
41508,Saudi Arabia,Ibrahim Abdulaziz Al-Assaf,790058435,Start,33.4
41509,Saudi Arabia,Saad bin Abdulaziz Al Saud,790563153,C,33.4
41510,Saudi Arabia,Tawfiq Al Rabiah,790615636,Start,33.4
41511,Saudi Arabia,Abdullah bin Abdulaziz Al Rabeeah,790925202,GA,33.4
41512,Saudi Arabia,Muhammad bin Abdulaziz Al Saud,791359522,C,33.4
41513,Saudi Arabia,Ibn Humaid,791873772,Stub,33.4
41514,Saudi Arabia,Mutaib bin Abdulaziz Al Saud,792009065,C,33.4
41515,Saudi Arabia,Mamdouh bin Abdulaziz Al Saud,793788134,Start,33.4
41516,Saudi Arabia,Muhammed Al-Jasser,794504728,Start,33.4
41517,Saudi Arabia,List of rulers of Saudi Arabia,794667061,Start,33.4
41518,Saudi Arabia,Nayef bin Abdul-Aziz Al Saud,795320011,B,33.4
41519,Saudi Arabia,Mansour bin Mutaib Al Saud,795945470,Start,33.4
41520,Saudi Arabia,Faisal bin Turki I bin Abdulaziz Al Saud,796405466,Start,33.4
41521,Saudi Arabia,Mishaal bin Abdulaziz Al Saud,796598334,C,33.4
41522,Saudi Arabia,Adel Fakeih,796617753,C,33.4
41523,Saudi Arabia,Bandar bin Sultan Al Saud,797031815,B,33.4
41524,Saudi Arabia,Ahmed Al-Eissa,797085691,Stub,33.4
41525,Saudi Arabia,Abdallah bin Jiluwi,797865530,Start,33.4
41526,Saudi Arabia,Iyad bin Amin Madani,798338627,C,33.4
41527,Saudi Arabia,Khalid of Saudi Arabia,798861666,GA,33.4
41528,Saudi Arabia,Majid bin Abdulaziz Al Saud,798871748,C,33.4
41529,Saudi Arabia,Majid bin Abdullah Al Qasabi,798954523,Stub,33.4
41530,Saudi Arabia,Muhammed bin Saud Al Saud,799047541,C,33.4
41531,Saudi Arabia,Norah Al Faiz,799298917,C,33.4
41532,Saudi Arabia,Ibrahim Al-Buleihi,800037192,Start,33.4
41533,Saudi Arabia,Saud bin Nayef Al Saud,800080640,C,33.4
41534,Saudi Arabia,Yousef Al-Othaimeen,800291639,Stub,33.4
41535,Saudi Arabia,Mutaib bin Abdullah,800341867,B,33.4
41536,Saudi Arabia,Awwad Alawwad,800406656,Start,33.4
41537,Saudi Arabia,Sultan bin Fahd Al Saud,800720318,Start,33.4
41538,Saudi Arabia,Talal bin Abdulaziz Al Saud,800753953,GA,33.4
41539,Saudi Arabia,Abdulhakim Al-Tamimi,801208046,Stub,33.4
41540,Saudi Arabia,Abdul Aziz bin Fahd,801212787,C,33.4
41541,Saudi Arabia,Abdulaziz bin Mohammed bin Ayyaf Al Muqrin,801223929,Stub,33.4
41542,Saudi Arabia,Abdulaziz bin Saud Al Saud,801224048,Stub,33.4
41543,Saudi Arabia,Abdullatif bin Abdulmalik Al Shaikh,801227053,Stub,33.4
41544,Saudi Arabia,Adel al-Jubeir,801446959,C,33.4
41545,Saudi Arabia,Khalid bin Faisal Al Saud,801569477,GA,33.4
41546,Saudi Arabia,Adel Al Toraifi,802136170,Start,33.4
41547,Saudi Arabia,House of Saud,802342597,GA,33.4
41548,Saudi Arabia,Abdul Rahman bin Faisal,802438074,Start,33.4
41549,Saudi Arabia,Faisal bin Turki bin Abdullah Al Saud,802438171,Start,33.4
41550,Saudi Arabia,Ibrahim bin Abdullah Al Suwaiyel,802438217,Start,33.4
41551,Saudi Arabia,Ahmed bin Abdulaziz Al Saud,802511998,C,33.4
41552,Saudi Arabia,Muhammad bin Fahd Al Saud,802618991,C,33.4
41553,Saudi Arabia,Fahd bin Abdul Rahman Balghunaim,802640621,Start,33.4
41554,Saudi Arabia,Fahd bin Sultan Al Saud,802640661,C,33.4
41555,Saudi Arabia,Faisal bin Abdullah bin Mohammed Al Saud,802681260,C,33.4
41556,Saudi Arabia,Faisal bin Bandar Al Saud,802681266,C,33.4
41557,Saudi Arabia,Descendants of Ibn Saud,802699368,C,33.4
41558,Saudi Arabia,Muqrin bin Abdulaziz,802759647,B,33.4
41559,Saudi Arabia,Eman Al-Ghamidi,802784960,Stub,33.4
41560,Saudi Arabia,Saud bin Faisal bin Abdulaziz Al Saud,803220594,GA,33.4
41561,Saudi Arabia,Faisal bin Khalid bin Abdulaziz Al Saud,803471435,Start,33.4
41562,Saudi Arabia,Nawal al-Hawsawi,803645251,Start,33.4
41563,Saudi Arabia,Faisal of Saudi Arabia,803658297,FA,33.4
41564,Saudi Arabia,Turki bin Abdullah bin Muhammad,803780975,C,33.4
41565,Saudi Arabia,Ensaf Haidar,803994416,Start,33.4
41566,Saudi Arabia,Abdullah Mohammed Al-Hugail,804080793,Start,33.4
41567,Saudi Arabia,Abdul Majeed bin Abdulaziz Al Saud,804083773,C,33.4
41568,Saudi Arabia,Saud of Saudi Arabia,804360851,B,33.4
41569,Saudi Arabia,Crown Prince of Saudi Arabia,804632781,Start,33.4
41570,Saudi Arabia,Abdullah of Saudi Arabia,805343249,B,33.4
41571,Saudi Arabia,Ghazi Abdul Rahman Al Gosaibi,805444391,GA,33.4
41572,Saudi Arabia,Hayat Sindi,806007137,C,33.4
41573,Saudi Arabia,Sultan bin Abdulaziz Al Saud,806210746,GA,33.4
41574,Saudi Arabia,Muhammad bin Nayef,806425651,GA,33.4
41575,Saudi Arabia,King of Saudi Arabia,806450596,C,33.4
41576,Saudi Arabia,Council of Ministers of Saudi Arabia,806706201,C,33.4
41577,Saudi Arabia,Faisal bin Salman bin Abdulaziz Al Saud,806851852,C,33.4
41578,Saudi Arabia,Ibn Saud,807271378,C,33.4
41579,Saudi Arabia,Salman of Saudi Arabia,807332031,GA,33.4
41580,Saudi Arabia,Nizar Madani,807343873,Start,33.4
41581,Saudi Arabia,Sultan bin Salman Al Saud,807418600,GA,33.4
41582,Saudi Arabia,Mohammad bin Salman,807463170,GA,33.4
41583,Saudi Arabia,Fahd of Saudi Arabia,807483153,GA,33.4
41584,Benin,Ministry of Economy and Finance (Benin),647450883,Stub,11.5
41585,Benin,Samou Seidou Adambi,669855022,Stub,11.5
41586,Benin,Arouna Mama,694112087,Stub,11.5
41587,Benin,Rogatien Biaou,703580130,Stub,11.5
41588,Benin,Seïdou Mama Sika,705720356,Stub,11.5
41589,Benin,Pierre Osho,706780110,Stub,11.5
41590,Benin,Pascal Fantodji,707363837,Stub,11.5
41591,Benin,Sévérin Adjovi,711029847,Stub,11.5
41592,Benin,Gatien Houngbédji,711177510,Stub,11.5
41593,Benin,Dauda Badaru,715705490,Stub,11.5
41594,Benin,Tiamiou Adjibadé,715706342,Stub,11.5
41595,Benin,Frédéric Affo,715706418,Stub,11.5
41596,Benin,Saturnin Soglo,715707810,Stub,11.5
41597,Benin,Joseph Gnonlonfoun,715720061,Stub,11.5
41598,Benin,Edgar Yves Monnou,715720088,Stub,11.5
41599,Benin,Abraham Zinzindohoue,715911005,Stub,11.5
41600,Benin,Joachim Dahissiho,721720638,Stub,11.5
41601,Benin,Saliou Akadiri,729285661,Stub,11.5
41602,Benin,Pascal Chabi Kao,732223510,Start,11.5
41603,Benin,Vissinto Ayi d'Almeida,739559455,Stub,11.5
41604,Benin,Lionel Agbo,740863201,Stub,11.5
41605,Benin,Théodore Holo,741815187,Stub,11.5
41606,Benin,Robert Dossou,741816218,Stub,11.5
41607,Benin,Michel Alladaye,741816360,Stub,11.5
41608,Benin,Michel Ahouanmenou,741931863,Start,11.5
41609,Benin,Francis Covi,742947393,Stub,11.5
41610,Benin,Chabi Mama,746425597,Stub,11.5
41611,Benin,Guy Landry Hazoumé,746873129,Stub,11.5
41612,Benin,Orou Gabé Orou Sego,750333095,Stub,11.5
41613,Benin,Template:BeninPresidents,754880941,Stub,11.5
41614,Benin,Pascal Koupaki,756025999,Start,11.5
41615,Benin,Marie-Elise Gbèdo,757615317,C,11.5
41616,Benin,Théophile Nata,762255691,Start,11.5
41617,Benin,Ganiou Soglo,763330224,Start,11.5
41618,Benin,Jean Pliya,776356112,Start,11.5
41619,Benin,Jerome Sacca Kina Guezere,776513118,Start,11.5
41620,Benin,Kamarou Fassassi,778202777,Start,11.5
41621,Benin,Lazare Sèhouéto,780061297,Stub,11.5
41622,Benin,Simon Ifede Ogouma,781099024,Stub,11.5
41623,Benin,Grace d'Almeida,781845151,Start,11.5
41624,Benin,Mariam Aladji Boni Diallo,783459085,Stub,11.5
41625,Benin,Louis Hunkanrin,783690842,C,11.5
41626,Benin,Paul Hazoumé,783690867,Start,11.5
41627,Benin,Zul Kifl Salami,783691429,Stub,11.5
41628,Benin,Albert Tévoédjrè,783691464,B,11.5
41629,Benin,Abdoulaye Bio Tchané,783696929,Start,11.5
41630,Benin,Mathurin Nago,783947469,Start,11.5
41631,Benin,Arnauld Antoine Akodjènou,787924459,Start,11.5
41632,Benin,Luc Gnacadja,788014079,C,11.5
41633,Benin,Simon Idohou,788033131,Stub,11.5
41634,Benin,Stanislas Spero Adotevi,788444840,Stub,11.5
41635,Benin,Alphonse Alley,788671014,GA,11.5
41636,Benin,Émile Poisson,788825627,Stub,11.5
41637,Benin,Paul Darboux,788827113,Start,11.5
41638,Benin,Maximilien Quenum-Possy-Berry,788827301,Stub,11.5
41639,Benin,Louis Ignacio-Pinto,788827785,Stub,11.5
41640,Benin,Joseph Keke,789323854,Start,11.5
41641,Benin,Antoine Dayori,789444091,Stub,11.5
41642,Benin,Antoine Idji Kolawolé,789444686,Start,11.5
41643,Benin,Émile Derlin Zinsou,790254079,C,11.5
41644,Benin,Bertin Borna,791214988,Stub,11.5
41645,Benin,Paul Kpoffon,791694319,Start,11.5
41646,Benin,Léhady Soglo,792930581,Stub,11.5
41647,Benin,List of Prime Ministers of Benin,794509873,Start,11.5
41648,Benin,Codjo François Azodogbehou,794810338,Stub,11.5
41649,Benin,Paulin J. Hountondji,794907921,Start,11.5
41650,Benin,Ismaël Tidjani Serpos,796657036,Stub,11.5
41651,Benin,Michel Aikpé,798209100,Stub,11.5
41652,Benin,Hubert Maga,798248992,FA,11.5
41653,Benin,Justin Ahomadégbé-Tomêtin,798475985,FA,11.5
41654,Benin,Daniel Tawéma,798874648,Start,11.5
41655,Benin,Mathieu Kérékou,798926155,GA,11.5
41656,Benin,Maurice Kouandété,798935641,GA,11.5
41657,Benin,Rosine Vieyra Soglo,799114661,Start,11.5
41658,Benin,Template:Benin-politician-stub,799373505,Stub,11.5
41659,Benin,Template:Benin-mayor-stub,799377806,Stub,11.5
41660,Benin,Christophe Soglo,799447556,Start,11.5
41661,Benin,Bruno Amoussou,799897756,C,11.5
41662,Benin,Thomas Boni Yayi,800957204,GA,11.5
41663,Benin,Gabriel Lozès,802075586,Start,11.5
41664,Benin,Sacca Lafia,802847128,Start,11.5
41665,Benin,Adrien Houngbédji,803761597,C,11.5
41666,Benin,Ministry of Foreign Affairs and African Integration (Benin),804157350,Stub,11.5
41667,Benin,René Tirant,804513362,Stub,11.5
41668,Benin,Moise Mensah,805041885,Start,11.5
41669,Benin,Tahirou Congacou,805155550,Start,11.5
41670,Benin,List of Presidents of Benin,805155658,Start,11.5
41671,Benin,Sourou-Migan Apithy,805156875,FA,11.5
41672,Benin,Jean-Baptiste Hachème,805157136,B,11.5
41673,Benin,Paul-Émile de Souza,805158317,C,11.5
41674,Benin,Nicéphore Soglo,805390042,C,11.5
41675,Benin,Patrice Talon,806396411,C,11.5
41676,Benin,Martin Azonhiho,806666560,Stub,11.5
41677,Benin,Lionel Zinsou,807266033,Start,11.5
41678,Syria,Template:Syria-politician-stub,650493614,Stub,18.3
41679,Syria,Template:Syria-diplomat-stub,650493642,Stub,18.3
41680,Syria,Muhammad al-Ghafri,650494773,Stub,18.3
41681,Syria,Bahij al-Khatib,706762175,Stub,18.3
41682,Syria,Fawzi al-Ghazzi,714352602,Stub,18.3
41683,Syria,Hassan Risheh,714687817,Stub,18.3
41684,Syria,Yaarub Bader,716731968,Stub,18.3
41685,Syria,Khalil al-Rifaei,719902500,Stub,18.3
41686,Syria,Radwan al-Habib,719902824,Stub,18.3
41687,Syria,Hala Mohammad al-Nasser,719904638,Stub,18.3
41688,Syria,Bushra Massouh,720221987,Stub,18.3
41689,Syria,Adib Kheir,721954884,Stub,18.3
41690,Syria,Mohammad Bassam Imadi,721974815,Stub,18.3
41691,Syria,Mohammad Farouk Tayfour,723303095,Stub,18.3
41692,Syria,Hilal Hilal,723401447,Stub,18.3
41693,Syria,Ahmad Diyab,724686059,Stub,18.3
41694,Syria,Ali Abdul Karim,725064769,Stub,18.3
41695,Syria,Muhammad Khayr Bey,726179745,Stub,18.3
41696,Syria,Hilal al-Atrash,726218320,Stub,18.3
41697,Syria,Lubanah Mshaweh,728755706,Stub,18.3
41698,Syria,Mohammed Saeed Bekheitan,730567042,Start,18.3
41699,Syria,Mohammad Jihad al-Laham,732438376,Stub,18.3
41700,Syria,Muhammad Naji al-Otari,735537313,Start,18.3
41701,Syria,Daham Miro,741347158,Stub,18.3
41702,Syria,Mowaffak Allaf,745088799,Stub,18.3
41703,Syria,Tawfiq Bay,746329334,Start,18.3
41704,Syria,Template:Presidents of Syria,746355269,Stub,18.3
41705,Syria,Saleh Z. Habal,746517975,Stub,18.3
41706,Syria,Shu'ayb ibn Khazim,747232842,Stub,18.3
41707,Syria,Wahib al-Ghanim,747738977,Stub,18.3
41708,Syria,İsa Huso,749205386,Stub,18.3
41709,Syria,Mohammed Akkad,755482736,Stub,18.3
41710,Syria,Mustafa al-Siba'i,757012163,Start,18.3
41711,Syria,Sami al-Jundi,757012706,Start,18.3
41712,Syria,Khaled al-Ayoubi,757182890,Stub,18.3
41713,Syria,Abdul Rauf al-Kasm,758263363,Stub,18.3
41714,Syria,Abdul Rahman Khleifawi,758264617,Stub,18.3
41715,Syria,Yusuf Zuayyin,763109346,Stub,18.3
41716,Syria,Ahmad al-Khatib,768160468,Stub,18.3
41717,Syria,Safwan al-Qudsi,768161410,Start,18.3
41718,Syria,Abdul-Salam Ojeili,768270296,Stub,18.3
41719,Syria,Hisham Marwah,769061503,Stub,18.3
41720,Syria,Salim Kallas,769295457,Start,18.3
41721,Syria,Saadallah Agha al-Qalaa,769724578,Stub,18.3
41722,Syria,Faisal Mekdad,771968074,Start,18.3
41723,Syria,Riyad Naasan Agha,773077096,Stub,18.3
41724,Syria,Samir Nashar,773079265,Stub,18.3
41725,Syria,Mohammad Jumah,774494242,Stub,18.3
41726,Syria,Issam al-Attar,775558271,Start,18.3
41727,Syria,Hadad-yith'i,775687661,Start,18.3
41728,Syria,Naser al-Hariri,776157278,Stub,18.3
41729,Syria,Ghassan Ibrahim,776217531,Start,18.3
41730,Syria,Jihad Makdissi,776646947,C,18.3
41731,Syria,Dawoud Rajiha,780161038,C,18.3
41732,Syria,Khalil Mardam Bey,782285534,Start,18.3
41733,Syria,Issam Bagdi,783616524,Stub,18.3
41734,Syria,Abd al-Razzaq al-Dandashi,784112344,Start,18.3
41735,Syria,Izzat Husrieh,785937263,Start,18.3
41736,Syria,Mahmoud al-Ayyubi,786051778,Stub,18.3
41737,Syria,Maamun al-Kuzbari,786052788,Start,18.3
41738,Syria,Antun Maqdisi,787220417,Stub,18.3
41739,Syria,Nasim al-Safarjalani,787912133,Start,18.3
41740,Syria,Abd al-Rahman Shahbandar,788211572,Start,18.3
41741,Syria,Hisham Ikhtiyar,788403067,C,18.3
41742,Syria,Ali Haidar (politician),788473610,Start,18.3
41743,Syria,Omran al-Zoubi,788491984,Stub,18.3
41744,Syria,Amer Husni Lutfi,788788974,Stub,18.3
41745,Syria,Munif al-Razzaz,789332149,GA,18.3
41746,Syria,Assef Shawkat,789977324,C,18.3
41747,Syria,Nazim al-Kudsi,791133699,C,18.3
41748,Syria,Said al-Ghazzi,791325617,Stub,18.3
41749,Syria,Abdulbaset Sieda,791764297,Start,18.3
41750,Syria,Omar Abu Risha,792451225,Start,18.3
41751,Syria,Husni al-Barazi,792707361,Start,18.3
41752,Syria,Najah al-Attar,793050599,Start,18.3
41753,Syria,Adnan al-Malki,793426093,B,18.3
41754,Syria,Diab al-Mashi,794406190,Stub,18.3
41755,Syria,Ali Sadreddine Al-Bayanouni,794884456,Start,18.3
41756,Syria,Randa Kassis,795541891,Start,18.3
41757,Syria,Hassan al-Hakim,796159124,Stub,18.3
41758,Syria,Fawzi Selu,796341871,Start,18.3
41759,Syria,Khalid Bakdash,796342212,Start,18.3
41760,Syria,Adib Shishakli,796432100,C,18.3
41761,Syria,Subhi Bey Barakat,796433919,Start,18.3
41762,Syria,Suheir Atassi,796575840,Start,18.3
41763,Syria,Ahmad Jarba,796930357,Start,18.3
41764,Syria,Taj al-Din al-Hasani,797060485,C,18.3
41765,Syria,Abd al-Karim al-Jundi,797368628,C,18.3
41766,Syria,Lu'ay al-Atassi,797929950,C,18.3
41767,Syria,Al-Assad family,798391085,GA,18.3
41768,Syria,Ahmad Y. al-Hassan,798919907,Start,18.3
41769,Syria,Hêvî Îbrahîm,799272756,Stub,18.3
41770,Syria,Ahmad Tu'mah,799331538,Stub,18.3
41771,Syria,Asya Abdullah,799396735,Stub,18.3
41772,Syria,Mahmoud al-Abrash,799464837,Stub,18.3
41773,Syria,Maarouf al-Dawalibi,799587592,Stub,18.3
41774,Syria,Hassan al-Nouri,799905336,Stub,18.3
41775,Syria,Abdo Hussameddin,800139979,Stub,18.3
41776,Syria,Husni al-Za'im,800858419,C,18.3
41777,Syria,Mohammed Ali Bey al-Abed,802438077,Start,18.3
41778,Syria,Sultan al-Atrash,802438087,C,18.3
41779,Syria,Ata Bey al-Ayyubi,802438122,Start,18.3
41780,Syria,Khalid al-Azm,802438133,C,18.3
41781,Syria,Shukri al-Quwatli,802438271,FA,18.3
41782,Syria,Hrant Maloyan,802438738,B,18.3
41783,Syria,Ahmad Izzat al-Abid,802446310,Stub,18.3
41784,Syria,Mar'i Pasha al-Mallah,802446407,Start,18.3
41785,Syria,Anas al-Abdah,802475770,Start,18.3
41786,Syria,List of Presidents of Syria,802670412,C,18.3
41787,Syria,Muhammad al-Sufi,803225661,C,18.3
41788,Syria,Hasan Turkmani,803225795,GA,18.3
41789,Syria,Imad Khamis,803346943,Start,18.3
41790,Syria,Hashim al-Atassi,803398761,C,18.3
41791,Syria,Amin al-Hafiz,803927017,C,18.3
41792,Syria,Fuad Issa al-Jouni,804366004,Stub,18.3
41793,Syria,Mahmoud Zuabi,804371725,C,18.3
41794,Syria,Salah al-Din al-Bitar,804429213,C,18.3
41795,Syria,Emad Abdul-Ghani Sabouni,804795465,Start,18.3
41796,Syria,Bashir al-Azma,804804348,Stub,18.3
41797,Syria,Muhammad Ali al-Halabi,804859621,Start,18.3
41798,Syria,Jamil al-Ulshi,804953355,Start,18.3
41799,Syria,Bashar Jaafari,804966359,Start,18.3
41800,Syria,Ghazi Kanaan,805444727,GA,18.3
41801,Syria,Hafez al-Assad,805558756,FA,18.3
41802,Syria,Ahmad Nami,805916672,Start,18.3
41803,Syria,Nureddin al-Atassi,805916756,Start,18.3
41804,Syria,Sami al-Hinnawi,805916849,Stub,18.3
41805,Syria,Salih Muslim Muhammad,806144510,C,18.3
41806,Syria,Abdul Halim Khaddam,806523274,C,18.3
41807,Syria,Bashar al-Assad,806711600,FA,18.3
41808,Syria,Abdullah al-Ahmar,806936953,Start,18.3
41809,Syria,Michel Aflaq,807067490,FA,18.3
41810,Tajikistan,Maksud Ibragimov,660214915,Start,9.1
41811,Tajikistan,Olimzhon Boboyev,709720172,Stub,9.1
41812,Tajikistan,Akbar Turajonzoda,710652820,Start,9.1
41813,Tajikistan,Amirsho Miraliyev,715978328,Stub,9.1
41814,Tajikistan,Asadullo Gulomov,720467692,Stub,9.1
41815,Tajikistan,Qozidavlat Qoimdodov,730077343,Stub,9.1
41816,Tajikistan,Faridun Muhiddinov,738984697,Stub,9.1
41817,Tajikistan,Nurudin N. Mukhitdinov,745767599,Stub,9.1
41818,Tajikistan,Muhiddin Kabiri,749815198,Start,9.1
41819,Tajikistan,Safarali Kenjayev,766118657,C,9.1
41820,Tajikistan,List of leaders of Tajikistan,783896246,Start,9.1
41821,Tajikistan,Ghaffor Mirzoyev,787313903,Stub,9.1
41822,Tajikistan,Georgy Koshlakov,789811730,Stub,9.1
41823,Tajikistan,Ramazon Rahimov,794625221,Stub,9.1
41824,Tajikistan,Shirinsho Shotemur,795941445,C,9.1
41825,Tajikistan,Homiddin Sharifov,796043034,Start,9.1
41826,Tajikistan,Sirodjidin Aslov,796297048,Start,9.1
41827,Tajikistan,Alim Sherzamonov,796947283,Start,9.1
41828,Tajikistan,Rahmon Nabiyev,800346518,Start,9.1
41829,Tajikistan,Qadriddin Aslonov,800346739,Stub,9.1
41830,Tajikistan,Qahhor Mahkamov,800347072,Start,9.1
41831,Tajikistan,Yaqub Salimov,800350740,Stub,9.1
41832,Tajikistan,Khayrinisso Yusufi,800814816,Stub,9.1
41833,Tajikistan,Rustam Emomali,800833479,C,9.1
41834,Tajikistan,Akbarsho Iskandrov,800905868,Stub,9.1
41835,Tajikistan,Shukhrat Sultonov,801652104,C,9.1
41836,Tajikistan,List of Chairmen of Gorno-Badakhshan Autonomous Province,801795696,Stub,9.1
41837,Tajikistan,Otakhon Latifi,801964264,Start,9.1
41838,Tajikistan,First Secretary of the Communist Party of Tajikistan,803267497,Start,9.1
41839,Tajikistan,Abduhalim Nazarzoda,803929238,Start,9.1
41840,Tajikistan,Minister of Foreign Affairs of the Republic of Tajikistan,804769527,Start,9.1
41841,Tajikistan,President of Tajikistan,805318794,Start,9.1
41842,Tajikistan,Sherali Khayrulloyev,805473555,Stub,9.1
41843,Tajikistan,Template:TajikPresidents,805475840,Stub,9.1
41844,Tajikistan,Qimmatgul Aliberdiyeva,806290080,Stub,9.1
41845,Tajikistan,Gulafzo Savriddinova,806290431,Stub,9.1
41846,Tajikistan,Sherali Mirzo,806389355,Start,9.1
41847,Tajikistan,Emomali Rahmon,806519054,C,9.1
41848,Tajikistan,Umarali Quvvatov,807396058,GA,9.1
41849,Mauritius,Template:Governors-General of Mauritius,660242064,Stub,1.3
41850,Mauritius,Template:Vice Presidents of Mauritius,730658786,Stub,1.3
41851,Mauritius,Rama Sithanen,731947303,Start,1.3
41852,Mauritius,Kailash Purryag,739446110,C,1.3
41853,Mauritius,John Shaw Rennie,740410033,Start,1.3
41854,Mauritius,Karl Offmann,740899810,C,1.3
41855,Mauritius,Raouf Bundhun,744596469,Start,1.3
41856,Mauritius,Adrien d'Épinay,747782563,Start,1.3
41857,Mauritius,Rabindrah Ghurburrun,751744933,Stub,1.3
41858,Mauritius,Vasant Bunwaree,760160687,Start,1.3
41859,Mauritius,Sangeet Fowdar,760751159,C,1.3
41860,Mauritius,Template:Prime Ministers of Mauritius,761693972,Stub,1.3
